fid,app_id,app_name,reviewer,rating,review_text,review_date,thumbs_up,reply_text,scraped_at,translated_review_text,translated_reply_text,topic,nielsen_principles,nielsen_principles_explaination
f227,se.skanetrafiken.washington,Skånetrafiken,A Google user,2,"Nån uppdatering gör nu att varje biljettköp ska signeras med bankid, som den inte ens startar automatiskt. Sjukt osmidigt.",4/27/2020 8:21,4,Hej! Vissa saker har tagit lite extra lång tid att lösa och vi vill leverera något bra och komplett när vi väl gör det.. Planen är nu att det blir färdigt i vår. /Joakim,2025-07-30T13:58:09.104241,"Some update now means that each ticket purchase is signed with BankID, which it does not even start automatically.Sickly unmistakable.",Hello!Some things have taken a little extra time to solve and we want to deliver something good and complete when we do it .. The plan is now that it will be completed this spring./Joakim,,,
f228,se.skanetrafiken.washington,Skånetrafiken,A Google user,1,Used to work fine but now it keeps crashing upon startup. How am I supposed to verify my tickets if the app isn't functional???,4/24/2020 18:17,8,,2025-07-30T13:58:09.105253,Used to work fine but now it keeps crashing upon startup. How am I supposed to verify my tickets if the app isn't functional???,,,,
f229,se.skanetrafiken.washington,Skånetrafiken,A Google user,1,"Suddenly app started crashing, even updating it didn't fix it. Had to reinstall to solve the problem. Obviously skanetrafiken is missing QA verification on their SW.",4/24/2020 15:19,9,,2025-07-30T13:58:09.105253,"Suddenly app started crashing, even updating it didn't fix it. Had to reinstall to solve the problem. Obviously skanetrafiken is missing QA verification on their SW.",,,,
f230,se.skanetrafiken.washington,Skånetrafiken,A Google user,1,3 dagar sedan appen går inte att öppna!!!,4/24/2020 9:52,0,,2025-07-30T13:58:09.105253,3 days ago the app cannot be opened !!!,,,,
f231,se.skanetrafiken.washington,Skånetrafiken,A Google user,2,App keeps crashing after latest update. Unusable. Need to fix now!!,4/24/2020 6:39,2,"Det beror på att Google gjorde en uppdatering som ledde till problem med Google Maps. Efter en tid rullade de tillbaka uppdateringen men några användare har tyvärr drabbats av detta. När din telefon får ner en uppdatering från Googles servar kommer det krävas ytterligare omstart av appen, därefter ska det fungera att öppna den igen.",2025-07-30T13:58:09.105253,App keeps crashing after latest update. Unusable. Need to fix now!!,"That's because Google made an update that led to Google Maps problems.After a while they rolled back the update but some users have unfortunately suffered this.When your phone gets an update from Google's service, further reboot of the app will be required, then it will work to open it again.",,,
f232,se.skanetrafiken.washington,Skånetrafiken,A Google user,1,It sucks. Who got this stupid idea. Give bsck the jojo card and the ticketbis so expensive We would like ticket to 10 kr.,4/23/2020 22:51,2,,2025-07-30T13:58:09.105253,It sucks. Who got this stupid idea. Give bsck the jojo card and the ticketbis so expensive We would like ticket to 10 kr.,,,,
f233,se.skanetrafiken.washington,Skånetrafiken,A Google user,1,"Appen kraschar hela tiden, samt kan jag inte lägga in ett kort för någon anledning",4/23/2020 22:44,0,"Hej! Det beror troligtvis på att Google gjorde en uppdatering som ledde till problem med Google Maps. Efter en tid rullade de tillbaka uppdateringen men några användare har tyvärr drabbats av detta. När din telefon får ner en uppdatering från Googles servar kommer det krävas ytterligare omstart av appen, därefter ska det fungera att öppna den igen.",2025-07-30T13:58:09.105303,"App crashes all the time, and I can't put in a card for any reason","Hello!This is probably because Google made an update that led to Google Maps problems.After a while they rolled back the update but some users have unfortunately suffered this.When your phone gets an update from Google's service, further reboot of the app will be required, then it will work to open it again.",,,
f234,se.skanetrafiken.washington,Skånetrafiken,A Google user,1,"Den bara kraschar varje gång jag försöker köpa en biljett eller när jag försöker logga in på en ny telefon, skit app, fixa skiten",4/23/2020 22:34,0,"Hej! Det beror troligtvis på att Google gjorde en uppdatering som ledde till problem med Google Maps. Efter en tid rullade de tillbaka uppdateringen men några användare har tyvärr drabbats av detta. När din telefon får ner en uppdatering från Googles servar kommer det krävas ytterligare omstart av appen, därefter ska det fungera att öppna den igen.",2025-07-30T13:58:09.105303,"It just crashes every time I try to buy a ticket or when I try to log in to a new phone, shit app, fix the shit","Hello!This is probably because Google made an update that led to Google Maps problems.After a while they rolled back the update but some users have unfortunately suffered this.When your phone gets an update from Google's service, further reboot of the app will be required, then it will work to open it again.",,,
f235,se.skanetrafiken.washington,Skånetrafiken,A Google user,5,Alltid perfek,4/15/2020 20:31,0,,2025-07-30T13:58:09.105320,Always perfect,,,,
f236,se.skanetrafiken.washington,Skånetrafiken,A Google user,1,Det tar en evighet att köpa biljett.,4/15/2020 19:30,0,,2025-07-30T13:58:09.105320,It takes an eternity to buy a ticket.,,,,
f237,se.skanetrafiken.washington,Skånetrafiken,A Google user,2,Blä,4/9/2020 13:17,0,,2025-07-30T13:58:09.105320,Blä,,,,
f238,se.skanetrafiken.washington,Skånetrafiken,A Google user,1,"Unable to buy tickey using credit card Always gives a error poor network when i am in payment gateway, soon i request otp",4/7/2020 8:37,2,,2025-07-30T13:58:09.105320,"Unable to buy tickey using credit card Always gives a error poor network when i am in payment gateway, soon i request otp",,,,
f239,se.skanetrafiken.washington,Skånetrafiken,A Google user,3,"Det känns som att ""knappar"" slutar fungera då och då, oftast är det knappen som byter start- och slutpositionen.",3/27/2020 11:33,0,,2025-07-30T13:58:09.105320,"It feels like ""buttons"" stop working every now and then, usually it is the button that changes the start and end position.",,,,
f240,se.skanetrafiken.washington,Skånetrafiken,A Google user,1,Useless. The usual pansy programmers not aware of the nonsense they release...,3/21/2020 14:07,3,,2025-07-30T13:58:09.105320,Useless. The usual pansy programmers not aware of the nonsense they release...,,,,
f241,se.skanetrafiken.washington,Skånetrafiken,A Google user,5,Useful and informative. Very accessible when traveling. No card needed.,3/15/2020 21:25,0,,2025-07-30T13:58:09.105320,Useful and informative. Very accessible when traveling. No card needed.,,,,
f242,se.skanetrafiken.washington,Skånetrafiken,A Google user,1,THE APP IS VERY SLOW AND SOMETIMES I CANT EVEN ORDER MY TICKET WHICH MAKES IT EVEN MORE EXPENSIVE FOR ME AND I CANT GET MY TICKET ON TIME PLEASE FIX THIS PROBLEM,3/2/2020 8:58,3,,2025-07-30T13:58:09.105320,THE APP IS VERY SLOW AND SOMETIMES I CANT EVEN ORDER MY TICKET WHICH MAKES IT EVEN MORE EXPENSIVE FOR ME AND I CANT GET MY TICKET ON TIME PLEASE FIX THIS PROBLEM,,,,
f243,se.skanetrafiken.washington,Skånetrafiken,A Google user,1,Schedules are wrong..,2/27/2020 0:26,0,,2025-07-30T13:58:09.105320,Schedules are wrong..,,,,
f244,se.skanetrafiken.washington,Skånetrafiken,A Google user,1,Cannot retrieve journey schedules,2/26/2020 16:45,0,,2025-07-30T13:58:09.105320,Cannot retrieve journey schedules,,,,
f245,se.skanetrafiken.washington,Skånetrafiken,A Google user,4,"Pritty easy to use. I would like to share a selected trip from the search I done with a friend on any social media so they can follow the travel, i.e. a link to the actual live travel in progress, no screenshot.",2/20/2020 7:35,1,,2025-07-30T13:58:09.105320,"Pritty easy to use. I would like to share a selected trip from the search I done with a friend on any social media so they can follow the travel, i.e. a link to the actual live travel in progress, no screenshot.",,,,
f246,se.skanetrafiken.washington,Skånetrafiken,A Google user,2,It is not opening (the app),2/19/2020 14:20,0,,2025-07-30T13:58:09.105320,It is not opening (the app),,,,
f247,se.skanetrafiken.washington,Skånetrafiken,A Google user,2,Lend a ticket. My friend returned it but it won't come back. Bug is not fully fixed? With about the lending of tickets. Please fix! Gladly the controller of tickets on the train understood the situation.,2/19/2020 6:58,4,,2025-07-30T13:58:09.105320,Lend a ticket. My friend returned it but it won't come back. Bug is not fully fixed? With about the lending of tickets. Please fix! Gladly the controller of tickets on the train understood the situation.,,,,
f248,se.skanetrafiken.washington,Skånetrafiken,A Google user,3,"Much improved app however though the change to payment provider means it's now a horrible 9 step, 2 app (with BankID) process when it used to be so much simpler. Suggestion: let us save regular routes/ tickets and _please_ get a UX designer to look at your payment process",2/18/2020 8:22,1,I would recommend you to contact our customer service! /Joakim,2025-07-30T13:58:09.105320,"Much improved app however though the change to payment provider means it's now a horrible 9 step, 2 app (with BankID) process when it used to be so much simpler. Suggestion: let us save regular routes/ tickets and _please_ get a UX designer to look at your payment process",I would recommend you to contact our customer service! /Joakim,,,
f249,se.skanetrafiken.washington,Skånetrafiken,A Google user,5,Awesome app. Does what exactly it is supposed to do.,2/17/2020 19:53,0,,2025-07-30T13:58:09.105320,Awesome app. Does what exactly it is supposed to do.,,,,
f250,se.skanetrafiken.washington,Skånetrafiken,A Google user,5,Helpful and cheap!,2/16/2020 15:29,0,,2025-07-30T13:58:09.105320,Helpful and cheap!,,,,
f251,se.skanetrafiken.washington,Skånetrafiken,A Google user,1,"Double charged me for a ticket, and it never even gave me the ticket.",2/12/2020 9:31,0,"Hi, if you have been double charged - please contact our customer service so that we can help you.",2025-07-30T13:58:09.105320,"Double charged me for a ticket, and it never even gave me the ticket.","Hi, if you have been double charged - please contact our customer service so that we can help you.",,,
f252,se.skanetrafiken.washington,Skånetrafiken,A Google user,1,Inget fel med själva appen men Skånetrafiken är ju garbage.,2/11/2020 14:31,0,,2025-07-30T13:58:09.105320,Nothing wrong with the app itself but Skånetrafiken is Garbage.,,,,
f253,se.skanetrafiken.washington,Skånetrafiken,A Google user,1,Det är omöjligt att skapa ett konto.,2/6/2020 15:04,0,,2025-07-30T13:58:09.105320,It is impossible to create an account.,,,,
f254,se.skanetrafiken.washington,Skånetrafiken,A Google user,1,Står bara att det är ett problem och jag ska kontakta er,2/4/2020 17:01,0,Kontakta gärna vår kundtjänst så att det skapas ett ärende och vi kan få uppgifter som behövs för att felsöka problemet.,2025-07-30T13:58:09.105320,Just stands that there is a problem and i will contact you,Please contact our customer service so that a case is created and we can get information needed to troubleshoot the problem.,,,
f255,se.skanetrafiken.washington,Skånetrafiken,A Google user,4,"Med Klarna gick det att köpa biljett med ett klick. Med Swedbank pay måste jag klicka ""välj betalsätt"", trycka på det sparade kortet, och dessutom fylla i en kod via sms varenda gång från Mastercard securecode. Varför tycker securecode inte att Swedbank är betrodd?",2/3/2020 7:41,0,,2025-07-30T13:58:09.105320,"With Klarna it was possible to buy a ticket with a click.With Swedbank Pay I must click ""Select Payment"", press the saved card, and also fill in a code via SMS every time from Mastercard SecureCode.Why does SecureCode not think Swedbank is trusted?",,,,
